,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,deposit
1323,30,8,2,2.0,0,0.3132952712790274,0,0,1,5,7,199,5,-1,0,1
1324,29,9,1,1.0,0,0.2472542649284671,0,0,0,6,7,195,1,-1,0,1
1325,36,4,2,2.0,0,-0.22247401967763078,0,0,0,6,7,229,1,-1,0,1
1326,57,4,1,2.0,0,-0.39455269819669636,0,0,0,6,7,227,1,-1,0,1
1327,21,1,2,1.0,0,-0.2624706854955758,0,0,0,6,7,266,1,-1,0,1
1328,44,4,2,2.0,0,-0.3241709684240335,0,0,0,6,7,207,2,199,6,1
1329,23,4,2,2.0,0,-0.006988106937539671,0,0,0,9,7,131,4,-1,0,1
1330,34,4,2,2.0,0,-0.29564621450735956,0,0,0,9,7,116,1,-1,0,1
1331,32,6,1,1.0,0,-0.3471147922265756,0,0,0,9,7,217,2,-1,0,1
1332,37,10,2,2.0,0,-0.06589792480893149,1,0,0,10,7,350,2,112,3,1
1333,35,4,2,2.0,0,-0.26588125389865636,1,0,0,10,7,112,1,-1,0,1
1334,47,4,1,2.0,0,0.2550055567536502,0,0,0,10,7,80,1,-1,0,1
1335,61,4,1,2.0,0,-0.16480440849826827,0,0,0,10,7,106,1,-1,0,1
1336,30,4,2,2.0,0,1.0168025173326487,0,0,0,10,7,272,1,-1,0,1
1337,70,5,1,1.0,0,1.517225917566472,0,0,0,10,7,122,1,-1,0,1
1338,52,4,1,2.0,0,-0.46431432462334454,0,0,0,10,7,135,1,-1,0,1
1339,28,4,2,1.0,0,-0.420907090402319,0,0,0,10,7,93,1,-1,0,1
1340,57,4,1,2.0,0,0.3573226088460676,0,0,0,11,7,266,2,-1,0,1
1341,24,0,2,2.0,0,-0.4928390785400185,0,0,0,11,7,95,4,-1,0,1
1342,32,4,1,2.0,0,2.2945254617958364,0,0,0,11,7,126,1,-1,0,1
1343,65,3,1,0.0,0,-0.252238980286334,0,0,0,11,7,323,1,-1,0,1
1344,44,4,1,2.0,0,-0.14589125644482143,0,0,0,11,7,188,3,-1,0,1
1345,32,2,2,2.0,0,-0.48446768336882073,1,0,0,11,7,101,1,-1,0,1
1346,33,9,2,2.0,0,-0.3939325948506817,0,0,0,12,7,80,4,-1,0,1
1347,53,7,0,1.0,0,-0.47392592648657167,0,0,0,12,7,80,2,-1,0,1
1348,31,4,0,2.0,0,-0.45191225770305155,0,0,0,12,7,119,1,-1,0,1
1349,58,6,1,2.0,0,1.3274742936859887,0,0,0,12,7,139,1,-1,0,1
1350,30,4,2,2.0,0,0.6028835338678693,0,0,0,12,7,1209,2,-1,0,1
1351,47,1,1,1.0,0,-0.4001336283108282,1,1,0,13,7,3076,1,-1,0,1
1352,60,9,1,1.0,0,0.06556398454617446,0,0,0,13,7,296,2,-1,0,1
1353,36,2,0,2.0,0,0.5824201234493858,0,0,0,16,7,392,4,-1,0,1
1354,37,7,2,1.0,0,-0.14992192819391664,0,0,0,17,7,406,2,41,1,1
1355,43,0,1,1.0,0,-0.4329991056496047,0,0,0,17,7,220,1,-1,0,1
1356,37,0,2,2.0,0,-0.1638742534792463,1,0,0,17,7,195,1,-1,0,1
1357,31,4,2,2.0,0,-0.4382699840907292,0,0,0,17,7,187,1,-1,0,1
1358,31,9,1,1.0,0,-0.41811662534525307,0,0,0,17,7,299,2,-1,0,1
1359,30,4,2,2.0,0,-0.4116055402120993,1,0,0,17,7,325,2,-1,0,1
1360,30,4,1,2.0,0,2.0340820564696833,1,0,0,18,7,232,2,294,2,1
1361,32,0,2,2.0,0,2.2749922063963752,0,0,0,18,7,278,2,-1,0,1
1362,35,0,1,1.0,0,-0.47330582314055697,1,0,0,18,7,194,1,-1,0,1
1363,59,9,1,1.0,0,-0.39362254317767437,0,0,0,18,7,224,1,-1,0,1
1364,33,3,2,2.0,0,-0.13069872446746247,1,0,0,18,7,201,1,-1,0,1
1365,37,4,2,2.0,0,0.06246346781610121,0,0,0,19,7,167,1,-1,0,1
1366,31,7,1,1.0,0,-0.3353328286522972,0,0,0,19,7,220,3,-1,0,1
1367,26,4,2,2.0,0,0.3898780345118368,0,0,0,23,7,415,1,-1,0,1
1368,53,9,1,1.0,0,2.6839503630930373,0,0,0,23,7,115,1,-1,0,1
1369,34,10,1,1.0,0,-0.17069539028540745,0,0,0,24,7,132,1,-1,0,1
1370,46,4,0,2.0,0,-0.5142326439775239,1,0,0,24,7,144,2,-1,0,1
1371,76,5,0,0.0,0,0.4714216245127633,0,0,0,24,7,170,3,-1,0,1
1372,46,4,1,2.0,0,3.0560123707018274,0,0,0,24,7,269,3,-1,0,1
1373,83,5,0,0.0,0,-0.4596635495282347,0,0,0,25,7,115,1,-1,0,1
1374,23,8,2,1.0,0,0.8053472763416527,0,0,0,25,7,96,2,-1,0,1
1375,34,4,2,2.0,0,-0.40819497180901865,0,0,0,25,7,278,8,-1,0,1
1376,24,8,2,1.0,0,-0.08636133522741496,0,0,0,25,7,411,2,-1,0,1
1377,41,4,0,2.0,0,-0.46617463466138853,1,1,0,26,7,117,2,-1,0,1
1378,28,0,2,1.0,0,-0.07798994005621718,0,0,0,26,7,475,1,-1,0,1
1379,34,9,1,1.0,0,-0.35300577401371475,1,0,0,27,7,95,2,231,2,1
1380,77,5,1,1.0,0,2.502880186056759,0,0,1,27,7,515,1,-1,0,1
1381,36,4,1,1.0,0,-0.29874673123743284,0,0,0,27,7,300,1,-1,0,1
1382,58,4,1,2.0,0,-0.044814411044433365,1,0,0,27,7,342,1,-1,0,1
1383,46,0,1,1.0,0,-0.6357728997963955,1,0,0,27,7,243,3,239,13,1
1384,59,5,1,2.0,0,2.5261340615323085,0,0,1,27,7,234,2,-1,0,1
1385,19,8,2,0.0,0,-0.43237900230359005,0,0,0,27,7,271,2,-1,0,1
1386,23,4,2,2.0,0,0.19051480876812657,0,0,0,30,7,180,2,-1,0,1
1387,27,4,2,2.0,0,-0.21627298621748428,0,0,0,30,7,1081,2,-1,0,1
1388,73,5,0,0.0,0,0.24167333481433526,0,0,1,30,7,163,2,-1,0,1
1389,41,4,1,2.0,0,-0.018770070511818036,1,0,0,31,7,237,3,-1,0,1
1390,30,0,2,2.0,0,-0.37749985618129345,0,0,0,31,7,158,2,-1,0,1
1391,26,0,2,1.0,0,-0.3889717680825645,0,0,0,1,0,351,3,-1,0,1
1392,38,1,2,2.0,0,-0.4205970387293117,1,0,0,1,0,1176,1,-1,0,1
1393,46,4,0,2.0,0,-0.3167297282718577,1,0,0,1,0,1196,1,-1,0,1
1394,27,9,2,2.0,0,-0.3520756189946928,0,0,0,1,0,165,2,-1,0,1
1395,63,6,1,2.0,0,-0.4860179417338573,0,0,0,1,0,387,2,-1,0,1
1396,34,0,1,1.0,0,-0.016909760473774082,0,0,0,2,0,739,2,-1,0,1
1397,32,0,2,1.0,0,-0.3278915885001214,0,1,0,2,0,243,3,-1,0,1
1398,33,4,2,2.0,0,0.5061474118895838,1,0,0,2,0,313,3,-1,0,1
1399,47,1,1,1.0,0,0.025877370401236815,1,0,0,2,0,1164,1,-1,0,1
1400,48,0,0,1.0,0,0.7969758811704549,0,0,0,2,0,397,2,-1,0,1
1401,58,0,1,1.0,0,-0.45284241272207354,0,0,0,2,0,268,1,-1,0,1
1402,50,4,1,2.0,0,-0.34556453386153896,1,0,0,3,0,707,1,302,3,1
1403,26,1,2,1.0,0,1.0778826969150916,0,1,0,3,0,117,1,-1,0,1
1404,39,1,1,1.0,0,0.07052481131429167,1,0,0,3,0,939,1,-1,0,1
1405,55,1,0,1.0,0,0.02618742207424414,1,0,0,3,0,296,1,270,3,1
1406,41,6,1,1.0,0,0.49436544831530543,1,0,0,3,0,1203,2,135,2,1
1407,54,2,0,1.0,0,0.9944787968761212,1,0,1,6,0,475,6,307,5,1
1408,33,9,2,2.0,0,-0.43454936401464134,1,0,0,6,0,583,2,222,17,1
1409,42,4,2,2.0,0,3.2128985172435343,0,0,0,6,0,158,1,-1,0,1
1410,50,1,1,0.0,0,1.0698213534169012,0,0,1,6,0,180,1,-1,0,1
1411,40,4,1,1.0,0,-0.24014696503904834,0,1,0,6,0,635,1,-1,0,1
1412,37,0,1,1.0,0,-0.09969355716672995,1,0,1,6,0,1353,2,138,2,1
1413,44,1,2,1.0,0,-0.253169135305356,1,1,0,6,0,740,3,-1,0,1
1414,30,1,2,2.0,0,-0.381840579603396,0,0,0,7,0,465,4,-1,0,1
1415,26,6,2,1.0,0,0.6658240234883563,0,0,0,7,0,148,1,-1,0,1
1416,47,10,1,1.0,0,-0.22061370963958685,0,0,0,7,0,721,4,-1,0,1
1417,46,1,2,2.0,0,-0.3861813030254986,0,0,0,7,0,299,1,-1,0,1
1418,25,0,2,1.0,0,-0.448501689299971,0,1,0,7,0,104,2,-1,0,1
1419,56,9,1,1.0,0,0.4087911865652836,0,0,0,8,0,327,1,-1,0,1
1420,36,1,2,1.0,0,0.09098822173277514,1,0,0,8,0,952,1,323,1,1
1421,35,9,2,1.0,0,-0.46896509971845446,1,0,0,8,0,903,1,-1,0,1
1422,54,10,1,1.0,0,-0.35703644576280996,0,0,0,8,0,1134,1,-1,0,1
1423,48,4,1,1.0,0,0.8949522098407697,1,0,0,8,0,1032,3,141,7,1
1424,32,9,1,1.0,0,-0.3799802695653521,1,0,0,8,0,150,1,267,4,1
1425,60,0,0,1.0,0,3.2587861648486185,0,0,1,8,0,236,1,-1,0,1
1426,67,5,1,1.0,0,-0.02652136233700117,0,0,0,8,0,245,1,-1,0,1
1427,32,4,2,2.0,0,0.07827610313947479,0,0,0,8,0,321,1,-1,0,1
1428,26,0,1,1.0,0,0.5849005368334445,0,0,0,8,0,209,1,-1,0,1
1429,33,4,2,2.0,0,-0.37532949447024216,1,0,0,8,0,1190,1,141,3,1
1430,21,8,2,0.0,0,-0.34277406880447303,0,0,0,8,0,104,5,-1,0,1
1431,30,9,2,1.0,0,0.31484552964406404,0,0,0,8,0,108,2,-1,0,1
1432,27,8,2,1.0,0,0.3365491467545768,0,0,0,8,0,143,2,-1,0,1
1433,30,7,2,1.0,0,-0.0807804051132831,1,0,0,8,0,105,4,320,8,1
1434,36,1,1,1.0,0,-0.30773822975464526,1,0,0,8,0,274,3,-1,0,1
1435,27,0,1,1.0,0,-0.07302911328809997,1,0,0,8,0,1665,3,-1,0,1
1436,29,4,2,2.0,0,-0.04698477275548464,0,0,0,8,0,548,2,-1,0,1
1437,38,1,2,1.0,0,0.32600738987232775,1,0,0,8,0,1691,2,264,3,1
1438,23,0,2,2.0,0,-0.3765697011622715,0,1,0,8,0,142,4,-1,0,1
1439,38,9,1,2.0,0,-0.41005528184706264,0,0,0,8,0,350,2,-1,0,1
1440,30,9,2,1.0,0,0.5449038710154994,1,0,0,9,0,743,1,-1,0,1
1441,41,7,1,1.0,0,-0.22495443306168939,1,0,0,9,0,592,4,316,3,1
1442,33,9,2,1.0,0,-0.2509987735943047,1,0,0,9,0,448,2,316,6,1
1443,35,0,1,1.0,0,-0.19549952412599347,1,0,0,9,0,214,1,-1,0,1
1444,29,0,1,2.0,0,-0.37098877104813965,0,0,0,9,0,179,1,-1,0,1
1445,68,5,0,0.0,0,-0.2584400137464805,0,0,0,9,0,233,1,-1,0,1
1446,20,8,2,1.0,0,0.09005806671375316,0,0,0,9,0,245,3,-1,0,1
1447,30,4,2,2.0,0,0.31484552964406404,0,0,0,9,0,152,2,-1,0,1
1448,32,1,1,1.0,0,-0.2385967066740117,1,0,0,9,0,317,5,-1,0,1
1449,28,4,0,2.0,0,-0.40292409336789414,1,0,0,9,0,1042,2,315,2,1
1450,45,1,1,1.0,0,-0.4441609658778684,1,0,0,13,0,348,3,256,2,1
1451,29,9,2,1.0,0,-0.43982024245576584,1,0,0,13,0,1036,1,-1,0,1
1452,31,1,1,1.0,0,-0.03799327423827221,1,1,0,13,0,1091,2,-1,0,1
1453,39,7,0,1.0,0,-0.47392592648657167,1,0,0,13,0,1006,2,-1,0,1
1454,42,1,1,0.0,0,0.17811274184783357,1,0,0,13,0,384,2,-1,0,1
1455,35,4,2,2.0,0,0.021846698652141585,1,1,0,13,0,407,1,-1,0,1
1456,34,9,2,2.0,0,-0.1871281289547957,1,0,0,13,0,709,1,-1,0,1
1457,26,4,2,2.0,0,-0.4748560815055936,0,0,0,13,0,1022,2,-1,0,1
1458,29,7,0,1.0,0,-0.44788158595395633,1,0,0,13,0,1101,2,-1,0,1
1459,44,6,2,2.0,0,-0.0500852894855579,1,0,0,13,0,1232,3,146,1,1
1460,34,4,1,2.0,0,-0.25595960036242194,1,0,0,14,0,342,1,-1,0,1
1461,33,4,1,2.0,0,-0.47392592648657167,1,0,0,14,0,535,3,328,1,1
1462,34,4,2,2.0,0,0.34647080029081123,0,0,0,14,0,142,1,-1,0,1
1463,33,0,2,1.0,0,-0.29657636952638156,1,0,0,14,0,344,1,74,2,1
1464,22,8,2,1.0,0,-0.44075039747478784,0,0,0,14,0,125,1,-1,0,1
1465,32,9,1,1.0,0,-0.23673639663596777,1,1,0,14,0,850,2,-1,0,1
1466,36,7,2,1.0,0,-0.5523689997574249,1,0,0,14,0,1073,1,-1,0,1
1467,44,0,0,1.0,0,-0.47392592648657167,0,0,0,14,0,1594,1,148,1,1
1468,65,5,1,1.0,0,-0.47330582314055697,0,0,0,14,0,450,1,-1,0,1
1469,61,6,0,2.0,0,-0.4720656164485277,1,0,0,14,0,133,2,-1,0,1
1470,41,3,1,0.0,0,-0.47392592648657167,0,0,0,14,0,168,1,-1,0,1
1471,24,4,1,0.0,0,-0.3350227769792899,0,0,0,14,0,324,1,-1,0,1
1472,77,5,0,2.0,0,0.9706048180545571,0,0,0,14,0,161,1,-1,0,1
1473,62,3,1,2.0,0,-0.00016697013137851357,0,0,0,14,0,496,1,-1,0,1
1474,30,10,1,2.0,0,-0.3716088743941543,0,0,0,14,0,111,1,-1,0,1
1475,29,0,2,1.0,0,-0.2472781535182168,0,0,0,14,0,107,3,-1,0,1
1476,29,10,2,1.0,0,-0.46617463466138853,0,0,0,14,0,207,2,-1,0,1
1477,65,4,1,1.0,0,-0.29192559443127164,0,0,0,15,0,223,2,-1,0,1
1478,43,7,1,0.0,0,0.31887620139315925,1,0,1,15,0,165,2,327,3,1
1479,70,5,0,0.0,0,-0.38866171640955716,0,0,0,15,0,82,1,-1,0,1
1480,32,7,1,1.0,0,-0.12387758766130133,1,0,0,15,0,903,2,341,2,1
1481,46,9,1,1.0,0,0.19237511880617053,1,0,0,15,0,282,2,-1,0,1
1482,33,0,1,1.0,0,-0.20883174606530847,0,0,0,15,0,110,1,-1,0,1
1483,57,7,1,0.0,0,-0.3216905550399749,1,0,0,15,0,1217,3,-1,0,1
1484,62,1,1,1.0,0,-0.41811662534525307,0,0,0,15,0,389,2,-1,0,1
1485,32,7,2,1.0,0,-0.43268905397659735,0,0,0,15,0,171,1,-1,0,1
1486,39,1,2,1.0,0,-0.2727023907048175,1,0,0,15,0,668,1,-1,0,1
1487,76,3,0,0.0,0,-0.036443015873235576,0,0,1,15,0,170,3,-1,0,1
1488,36,0,2,1.0,0,2.990591467697282,1,0,0,15,0,953,1,-1,0,1
1489,27,9,2,1.0,0,-0.3378132420363558,1,0,0,15,0,1038,2,-1,0,1
1490,38,4,2,2.0,0,1.435372275892538,1,0,0,15,0,139,5,145,9,1
1491,56,1,1,0.0,0,0.6106348256930524,0,0,0,15,0,264,2,-1,0,1
1492,51,10,1,2.0,0,0.0844771365996213,0,0,0,16,0,838,3,-1,0,1
1493,39,4,1,2.0,0,-0.1834075088787078,0,0,0,16,0,144,4,-1,0,1
1494,35,4,0,2.0,0,-0.4658645829883812,0,0,0,16,0,78,2,-1,0,1
1495,32,1,1,1.0,1,-0.4903586651559599,1,0,0,16,0,648,1,272,1,1
1496,51,3,1,1.0,0,0.2506648333315477,1,0,0,16,0,251,2,266,3,1
1497,37,9,1,1.0,0,0.07238512135233562,0,0,0,16,0,334,2,-1,0,1
1498,52,2,2,2.0,0,0.60164332717584,1,0,0,16,0,583,1,147,1,1
1499,35,9,1,1.0,0,-0.30494776469757934,1,0,0,16,0,1579,1,234,4,1
1500,47,0,1,1.0,0,0.6050538955789205,0,0,0,16,0,443,1,-1,0,1
1501,31,9,1,1.0,0,-0.41718647032623113,0,0,0,16,0,495,1,-1,0,1
1502,49,7,1,1.0,0,0.2751589154991264,1,0,0,16,0,1366,1,-1,0,1
1503,30,4,2,2.0,0,-0.3424640171314657,0,0,0,16,0,298,4,-1,0,1
1504,35,1,2,1.0,0,-0.47392592648657167,1,0,0,16,0,1174,1,345,4,1
1505,44,4,1,0.0,0,-0.382770734622418,0,0,0,16,0,165,3,-1,0,1
1506,42,1,1,1.0,0,0.02153664697913426,1,1,0,16,0,1463,2,-1,0,1
1507,29,4,2,2.0,0,-0.39083207812060844,0,0,0,16,0,667,1,-1,0,1
1508,42,9,0,1.0,0,-0.407574868463004,0,0,0,16,0,127,1,-1,0,1
1509,43,4,1,2.0,0,-0.39951352496481357,1,0,0,16,0,453,1,-1,0,1
1510,36,9,2,1.0,0,0.3046138244348223,1,0,0,16,0,700,5,-1,0,1
1511,36,9,1,2.0,0,0.9510715626550956,1,0,0,16,0,901,2,-1,0,1
1512,32,7,1,1.0,0,-0.07923014674824648,1,0,0,16,0,1365,2,328,1,1
1513,54,9,1,1.0,0,0.7644204555046858,0,1,0,16,0,299,2,-1,0,1
1514,50,4,1,2.0,0,-0.32851169184613604,0,0,0,16,0,161,1,-1,0,1
1515,32,9,2,2.0,0,-0.1849577672437444,1,0,0,16,0,944,1,318,1,1
1516,28,8,2,2.0,0,-0.21224231446838907,0,0,0,16,0,551,2,-1,0,1
1517,40,7,0,0.0,0,-0.3278915885001214,1,0,0,16,0,1156,1,345,2,1
1518,34,0,2,1.0,0,-0.4543926710871101,1,0,0,17,0,678,1,-1,0,1
1519,52,5,0,0.0,0,-0.7154561797592781,1,1,0,17,0,709,1,-1,0,1
1520,35,1,1,1.0,0,-0.3830807862954253,1,0,0,17,0,1017,1,325,1,1
1521,32,4,0,2.0,0,-0.382770734622418,1,0,0,17,0,1095,1,274,5,1
1522,60,4,1,2.0,0,3.726034036070658,0,0,0,17,0,452,3,-1,0,1
1523,34,1,1,0.0,0,-0.3719189260671616,1,0,0,17,0,952,1,343,1,1
1524,30,0,2,1.0,0,-0.4525323610490662,1,0,0,17,0,997,1,-1,0,1
1525,39,6,1,2.0,0,-1.4220639425429724,1,1,0,17,0,882,3,-1,0,1
1526,40,7,2,1.0,0,-0.4044743517329308,1,0,0,17,0,875,2,-1,0,1
1527,38,4,1,2.0,0,-0.422767400440363,1,0,0,17,0,526,1,260,2,1
1528,35,4,2,2.0,0,-0.35083541230266346,1,0,0,17,0,594,1,-1,0,1
1529,37,1,1,0.0,0,0.5039770501785324,1,0,0,17,0,404,1,305,3,1
1530,29,9,1,1.0,0,-0.10806495233792773,1,0,0,17,0,367,3,323,3,1
1531,36,9,2,1.0,1,-0.624921091241139,1,0,0,17,0,1080,1,-1,0,1
1532,34,4,1,1.0,1,-0.20139050591313265,1,0,0,17,0,712,1,344,1,1
1533,33,9,1,1.0,0,-0.22402427804266742,0,0,0,17,0,108,1,-1,0,1
1534,29,9,2,1.0,0,-0.26495109887963436,0,0,0,17,0,170,5,-1,0,1
1535,33,4,1,2.0,0,-0.47392592648657167,1,0,0,17,0,378,1,-1,0,1
1536,41,6,1,1.0,0,-0.3737792361052056,1,0,0,17,0,949,2,254,6,1
1537,74,5,1,1.0,0,-0.188368335646825,0,0,1,17,0,394,2,-1,0,1
1538,53,9,1,1.0,0,1.1702780954712746,1,0,1,17,0,320,3,180,1,1
1539,38,0,1,1.0,0,-0.47392592648657167,1,1,0,17,0,547,2,-1,0,1
1540,41,9,1,1.0,0,0.767520972234759,0,0,0,17,0,314,2,-1,0,1
1541,52,9,1,1.0,0,-0.35424598070574403,0,0,0,20,0,438,1,-1,0,1
1542,40,9,1,0.0,0,-0.38587125135249123,1,0,0,20,0,1332,2,-1,0,1
1543,32,2,1,1.0,0,-0.5489584313543444,1,0,0,20,0,1202,3,-1,0,1
1544,28,9,1,1.0,0,-0.13720980960061632,1,0,0,20,0,1112,3,-1,0,1
1545,28,4,2,1.0,0,0.40662082485423234,0,0,0,20,0,227,5,-1,0,1
1546,35,4,1,2.0,0,-0.4605937045472567,1,0,0,20,0,860,1,-1,0,1
1547,46,4,1,0.0,0,0.5272309256540819,1,0,0,20,0,1550,1,-1,0,1
1548,50,4,1,0.0,0,-0.3681983059910737,1,1,0,20,0,670,4,340,2,1
1549,44,1,2,1.0,0,-0.47392592648657167,0,0,0,20,0,133,1,-1,0,1
1550,29,1,0,1.0,0,-0.4798169082737108,1,0,0,20,0,712,4,-1,0,1
1551,61,5,1,1.0,0,-0.3985833699457916,0,0,0,20,0,194,1,-1,0,1
1552,70,5,1,1.0,0,0.3244571315072911,0,0,1,20,0,216,2,-1,0,1
1553,44,1,1,1.0,1,-0.4413705008208025,1,0,0,20,0,586,1,-1,0,1
1554,59,4,1,2.0,0,-0.47392592648657167,1,1,0,20,0,392,1,-1,0,1
1555,45,1,1,0.0,1,-0.6112788176288168,1,1,0,20,0,691,1,-1,0,1
1556,39,9,1,2.0,0,-0.001407176823407815,0,0,0,20,0,567,1,-1,0,1
1557,36,1,1,0.0,0,0.12292354405252964,1,0,0,20,0,904,2,-1,0,1
1558,78,5,1,0.0,0,-0.39951352496481357,0,0,0,20,0,325,1,-1,0,1
1559,28,9,2,2.0,0,-0.35393592903273674,1,0,0,20,0,205,1,82,1,1
1560,50,6,0,2.0,0,-0.4698952547374764,1,0,0,20,0,76,1,-1,0,1
1561,73,5,0,2.0,0,0.5191695821558915,0,0,0,20,0,148,1,-1,0,1
1562,34,4,1,2.0,0,-0.2860346126441325,0,0,0,20,0,97,1,-1,0,1
1563,28,8,2,1.0,0,-0.47392592648657167,0,0,0,20,0,185,1,-1,0,1
1564,42,0,0,1.0,0,-0.3105286948117112,0,1,0,20,0,112,1,-1,0,1
1565,54,10,0,1.0,0,-0.3781199595273081,0,0,0,20,0,241,1,-1,0,1
1566,27,1,1,1.0,0,0.869527972654169,0,0,0,20,0,163,1,-1,0,1
1567,73,5,1,0.0,0,-0.39548285321571836,0,0,0,20,0,345,1,-1,0,1
1568,33,4,2,2.0,0,1.6365958116742922,0,0,0,20,0,163,1,-1,0,1
1569,51,2,1,2.0,0,-0.4481916376269636,0,0,0,20,0,267,2,-1,0,1
1570,32,4,2,2.0,0,-0.21999360629357217,1,0,0,20,0,114,2,-1,0,1
1571,33,9,1,1.0,0,0.13625576599184464,1,0,0,20,0,1817,3,-1,0,1
1572,26,7,2,1.0,0,-0.4317588989575754,0,0,0,20,0,120,1,-1,0,1
1573,32,9,2,1.0,0,0.14462716116304242,1,0,0,20,0,121,1,-1,0,1
1574,41,1,0,0.0,0,-0.38556119967948393,1,0,0,20,0,1272,2,-1,0,1
1575,39,1,1,0.0,0,-0.28138383754902263,1,0,0,20,0,1333,5,-1,0,1
1576,24,8,2,1.0,0,-0.2888250777011984,1,0,0,20,0,943,3,-1,0,1
1577,37,1,0,1.0,0,-0.47392592648657167,1,0,0,21,0,146,4,-1,0,1
1578,35,4,2,2.0,0,0.06866450127624771,1,0,0,21,0,333,3,-1,0,1
1579,26,8,2,2.0,0,2.653255247465312,0,0,0,21,0,110,2,-1,0,1
1580,29,9,2,1.0,0,0.600713172156818,0,0,0,21,0,274,1,-1,0,1
1581,63,5,1,1.0,0,0.20601739241849285,0,0,1,21,0,1348,4,-1,0,1
1582,95,5,0,0.0,0,0.2336119913161448,0,0,1,21,0,207,17,-1,0,1
1583,65,5,1,2.0,0,0.13780602435688127,0,0,1,21,0,396,3,-1,0,1
1584,59,9,1,1.0,0,2.913388601118458,0,0,0,21,0,100,1,-1,0,1
1585,35,4,2,2.0,0,-0.2556495486894146,0,0,0,21,0,164,1,-1,0,1
1586,74,5,1,1.0,0,2.4653639336228728,0,0,0,21,0,211,1,-1,0,1
1587,56,10,1,0.0,0,0.5774592966812686,0,0,0,21,0,243,1,-1,0,1
1588,26,8,2,2.0,0,-0.1223273292962647,0,0,0,21,0,464,4,-1,0,1
1589,30,1,2,2.0,0,1.473508631672439,0,0,0,21,0,149,2,-1,0,1
1590,29,6,1,1.0,0,-0.4357895707066706,0,1,0,21,0,158,2,181,1,1
1591,78,5,1,0.0,0,2.178876187764104,0,0,1,21,0,137,2,-1,0,1
1592,45,5,0,0.0,0,-0.47392592648657167,0,0,0,21,0,278,3,-1,0,1
1593,29,1,2,1.0,0,-0.47330582314055697,1,1,0,21,0,379,5,-1,0,1
1594,39,0,1,2.0,0,-0.13038867279445515,0,0,0,21,0,204,1,-1,0,1
1595,45,4,1,2.0,0,-0.40819497180901865,0,0,0,21,0,65,2,-1,0,1
1596,45,9,1,2.0,0,1.1104381225808608,0,0,0,22,0,341,2,-1,0,1
1597,36,8,2,1.0,0,-0.4686550480454471,0,0,0,22,0,621,1,-1,0,1
1598,41,8,2,1.0,0,-0.18185725051367116,0,0,0,22,0,219,1,-1,0,1
1599,38,9,1,1.0,0,-0.47392592648657167,1,0,0,22,0,315,1,-1,0,1
1600,33,0,1,2.0,0,-0.20046035089411068,0,0,0,22,0,104,1,183,4,1
1601,30,7,1,2.0,0,-0.44881174097297827,0,0,0,22,0,145,1,-1,0,1
1602,65,5,1,0.0,0,-0.38835166473654986,0,0,0,22,0,229,1,-1,0,1
1603,75,5,1,2.0,0,0.45343862747833846,0,0,0,22,0,240,1,-1,0,1
1604,65,4,0,2.0,0,-0.44602127591591234,1,0,0,22,0,416,1,-1,0,1
1605,53,4,1,2.0,0,0.6900080539829277,0,0,0,22,0,307,1,278,2,1
1606,40,4,1,0.0,0,-0.3514555156486781,1,0,0,22,0,232,4,-1,0,1
1607,31,0,2,2.0,0,-0.2643309955336197,1,0,0,22,0,124,2,343,2,1
1608,25,8,2,1.0,0,-0.47144551310251304,0,0,0,22,0,107,2,-1,0,1
1609,37,9,1,1.0,0,-0.47392592648657167,1,0,0,22,0,1288,3,-1,0,1
1610,32,4,2,2.0,0,0.1675709849655845,0,0,0,22,0,545,1,-1,0,1
1611,45,4,1,2.0,0,-0.31703977994486504,0,0,0,23,0,229,2,-1,0,1
1612,35,4,1,2.0,0,-0.47144551310251304,0,0,0,23,0,93,3,-1,0,1
1613,74,5,1,0.0,0,-0.26619130557166365,0,0,0,23,0,266,5,-1,0,1
1614,37,4,1,2.0,0,-0.47392592648657167,1,0,0,23,0,242,5,153,7,1
1615,59,1,1,0.0,0,0.1272642674746322,0,0,0,23,0,172,1,-1,0,1
1616,76,4,1,0.0,0,0.07796605146646747,1,0,1,23,0,413,3,-1,0,1
1617,25,1,2,1.0,0,-0.47392592648657167,0,0,0,23,0,163,1,-1,0,1
1618,27,7,2,1.0,0,-0.17782657876457594,0,0,0,23,0,206,1,-1,0,1
1619,39,0,1,1.0,0,-0.24696810184520948,0,0,0,23,0,522,4,-1,0,1
1620,24,7,2,1.0,0,0.1529985563342402,0,0,0,23,0,159,4,-1,0,1
1621,28,1,2,2.0,0,0.7969758811704549,0,0,0,23,0,116,4,-1,0,1
1622,51,4,1,2.0,0,1.050598149690447,0,0,0,23,0,113,1,-1,0,1
1623,66,5,1,0.0,0,0.41995304679354734,0,0,0,23,0,158,1,-1,0,1
1624,28,10,2,0.0,0,-0.047914927774506615,0,0,0,23,0,203,4,-1,0,1
1625,30,4,2,2.0,0,-0.35052536062965617,0,0,0,24,0,235,2,-1,0,1
1626,58,1,1,1.0,0,0.46460048770660217,1,0,0,24,0,160,1,-1,0,1
1627,32,4,2,2.0,0,0.44816774903721396,1,0,0,24,0,227,1,4,1,1
1628,31,9,2,2.0,0,-0.13876006796565293,0,0,0,24,0,202,5,261,2,1
